# 003B	;
# 003F	?
00BF	?
00AB	<<
00BB	>>
2018	'
2019	'
201C	"
201D	"
00A0	 
00AD	-
# 0300-036F: Combining Diacritical Marks.
# These are nonspacing marks that should be combined with the
# preceding character, placing e.g. a "hat" (^) on a letter. As this
# cannot be reasonably approximated in ASCII, these characters are
# marked for removal.
0300	
0301	
0302	
0303	
0304	
0305	
0306	
0307	
0308	
0309	
030A	
030B	
030C	
030D	
030E	
030F	
0310	
0311	
0312	
0313	
0314	
0315	
0316	
0317	
0318	
0319	
031A	
031B	
031C	
031D	
031E	
031F	
0320	
0321	
0322	
0323	
0324	
0325	
0326	
0327	
0328	
0329	
032A	
032B	
032C	
032D	
032E	
032F	
0330	
0331	
0332	
0333	
0334	
0335	
0336	
0337	
0338	
0339	
033A	
033B	
033C	
033D	
033E	
033F	
0340	
0341	
0342	
0343	
0344	
0345	
0346	
0347	
0348	
0349	
034A	
034B	
034C	
034D	
034E	
034F	
0350	
0351	
0352	
0353	
0354	
0355	
0356	
0357	
0358	
0359	
035A	
035B	
035C	
035D	
035E	
035F	
0360	
0361	
0362	
0363	
0364	
0365	
0366	
0367	
0368	
0369	
036A	
036B	
036C	
036D	
036E	
036F	
03B1	alpha
0391	Alpha
03B2	beta
0392	Beta
03B3	gamma
0393	Gamma
03B4	delta
0394	Delta
03B5	epsilon
0395	Epsilon
03B6	zeta
0396	Zeta
03B7	eta
0397	Eta
03B8	theta
0398	Theta
03B9	iota
0399	Iota
03BA	kappa
039A	Kappa
03BB	lambda
039B	Lambda
03BC	mu
039C	mu
03BD	nu
039D	Nu
03BE	xi
039E	Xi
03BF	omicron
039F	Omicron
03C0	pi
03A0	Pi
03C1	rho
03A1	Rho
03C3	sigma
03A3	Sigma
03C2	sigma
03C4	tau
03A4	Tau
03C5	upsilon
03A5	Upsilon
03C6	phi
03A6	Phi
03C7	chi
03A7	Chi
03C8	psi
03A8	Psi
03C9	omega
03A9	Omega
03AC	alpha
0386	Alpha
03AD	epsilon
0388	Epsilon
03AE	eta
0389	Eta
03CA	iota
03AA	Iota
03AF	iota
038A	Iota
0390	iota
03CC	omicron
038C	Omicron
03CB	upsilon
03AB	Upsilon
03CD	upsilon
038E	Upsilon
03B0	upsilon
03CE	omega
038F	Omega
03B1	alpha
03B2	beta
03B3	gamma
0393	Gamma
03DC	digamma
03B4	delta
0394	Delta
03B5	epsilon
025B	epsilon
03B5	epsilon
03B6	zeta
03B7	eta
03B8	theta
0398	Theta
03D1	theta
03B9	iota
03BA	kappa
03F0	kappa
03BB	lambda
039B	Lambda
03BC	mu
03BD	nu
03BE	xi
039E	Xi
03C0	pi
03D6	pi
03A0	Pi
03C1	rho
03F1	rho
03C3	sigma
03A3	Sigma
03C2	sigma
03C4	tau
03C5	upsilon
03D2	Upsilon
03C6	phi
03A6	Phi
03D5	phi
03C7	chi
03C8	psi
03A8	Psi
03C9	omega
03A9	Omega
03B1	alpha
03B2	beta
03B3	gamma
0393	Gamma
03DD	digamma
03B4	delta
0394	Delta
03B5	epsilon
025B	epsilon
03B5	epsilon
03B6	zeta
03B7	eta
03B8	theta
0398	Theta
03D1	theta
03B9	iota
03BA	kappa
03F0	kappa
03BB	lambda
039B	Lambda
03BC	mu
03BD	nu
03BE	xi
039E	Xi
03C0	pi
03A0	Pi
03D6	pi
03C1	rho
03F1	rho
03C3	sigma
03A3	Sigma
03C2	sigma
03C4	tau
03C5	upsilon
03D2	Upsilon
03C6	phi
03A6	Phi
03D5	phi
03C7	chi
03C8	psi
03A8	Psi
03C9	omega
03A9	Omega
2309	right ceiling
230B	right floor
2994	right paren, gt
231D	upper right corner
231F	downward right corner
2308	left ceiling
230A	left floor
231C	upper left corner
231E	downward left corner
22E7	greater, not similar
# 2A00-2AFF: Supplemental Mathematical Operators
2A00	.
2A01	+
2A02	*
2A03	union
2A04	union
2A05	intersection
2A06	union
2A07	^
2A08	or
2A09	x
2A0A	sum
#2A0B	<SUMMATION WITH INTEGRAL>
#2A0C	<QUADRUPLE INTEGRAL OPERATOR>
#2A0D	<FINITE PART INTEGRAL>
2A0E	integral
# 2A0F-2A1C (complex integral operators; excluded)
2A1D	join
2A1E	<|
#2A1F-2A21 (x notation marks; excluded)
2A22	+
2A23	+
2A24	+
2A25	+
2A26	+
2A27	+
2A28	+
2A29	-
2A2A	-
2A2B	-
2A2C	-
2A2D	(+
2A2E	+)
2A2F	x
2A30	x
2A31	x
2A32	x
#2A33	<SMASH PRODUCT>
2A34	(*
2A35	*)
2A36	*
2A37	(*)
2A38	(%)
2A39	+
2A3A	-
2A3B	*
# 2A3C-2AFE (misc. complex operators; largely excluded)
2A66	=
2A67	=
2A6A	~
2A6B	~
2A74	::=
2A75	==
2A76	===
2A7B	<?
2A7C	>?
2A7D	>=
2A7E	<=
2A89	less, not approximate
22E6	less, not similar
2249	not approximate
2247	not congruent with
2271	not greater, double equals
2270	not less, double equals
22EA	not left triangle
22EC	not l tri, eq
2280	not precedes
22EB	not rt triangle
22ED	not r tri, eq
2281	not succeeds
2241	not similar
2244	not similar, equals
2284	not subset
2288	not subset, dbl eq
2288	not subset, dbl eq
2285	not superset
2289	not superset, equals
2289	not superset, equals
22AC	not vertical, dash
22AD	not vertical, dbl dash
22AF	not dbl vert, dbl dash
22AE	not dbl vertical, dash
22E8	precedes, not approx
2AB5	precedes, not dbl eq
22E8	precedes, not approx
22E9	succeeds, not approx
2AB6	succeeds, not dbl eq
22E9	succeeds, not approx
228A	subset, not equals
228A	subset, not equals
228B	superset, not dbl eq
228B	superset, not dbl eq
21D3	down double arrow
21DA	left triple arrow
219E	two head left arrow
21A9	left arrow-hooked
21AB	left arrow-looped
21A2	left arrow-tailed
21D4	<-->
2194	<-->
21C6	<->
21C4	<->
21AD	left and right squig arrow
21CC	<->
21CB	<->
#21B0	Lsh
21B0	<-
#21B1	Rsh
21B1	->
21B2	<-
21B3	->
21B4	-v
21B5	<-
#21B6	left curved arrow
21B6	<-
#21B7	right curved arrow
21B7	->
21B8	<-
21B9	<->
21BA	(->)
21BB	(<-)
21BC	<-
21BD	<-
#21BE	up harp-right
21BE	^
#21BF	up harpoon-left
21BF	^
#21C0	right harpoon-up
21C0	->
#21C1	right harpoon-down
21C1	->
#21C2	down harpoon-right
21C2	v
#21C3	down harpoon-left
21C3	v
21C4	<->
21C5	^v
21C6	<->
#21C7	two left arrows
21C7	<<-
#21C8	two up arrows
21C8	^^
#21C9	two right arrows
21C9	->>
#21CA	two down arrows
21CA	vv
21CB	<->
21CC	<->
#21CD	not implied by
21CD	</=
#21CE	not l&r dbl arr
21CE	</=>
#21CF	not implies
21CF	=/>
21D0	<=
21A6	mapsto
22B8	multimap
2197	NE pointing arrow
219A	not left arrow
21AE	not l&r arrow
219B	not right arrow
2196	NW pointing arrow
21DB	right triple arrow
21A0	two head right arrow
21AA	right arrow-hooked
21AC	right arrow-looped
21A3	right arrow-tailed
21DD	right arrow-wavy
2198	SE pointing arrow
2199	SW pointing arrow
21D1	up dbl arrow
21D5	up and down dbl arrow
2195	up and down arrow
2306	log and, dbl bar
22BC	logical and, bar above
22D2	dbl intersection
22D3	dbl union
22CE	curly logical or
22CF	curly logical and
22C4	open diamond
22C7	division on times
22BA	intercal
22CB	leftthreetimes
22C9	times sign, left closed
22CC	rightthreetimes
22CA	times sign, right closed
00B7	.
22A1	small dot in box
2293	intersection
2294	union
22C6	small star, filled
22A0	multiply sign in box
228E	plus sign in union
2240	wreath product
25EF	large circle
25BD	big dn tri, open
221F	90 degree angle
2221	measured angle
2035	'
2113	l
2137	gimel
0131	i
24C8	S in circle
210F	h
005C	\\
2032	'
224A	approximate, equals
224D	asymptotically equal to
224C	reverse congruent
22C8	bowtie R
223D	reverse similar
22CD	reverse similar
224E	bumpy equals
224F	bumpy equals, equals
2257	o=
2254	:=
227C	precedes or equal to
22A3	dash, vertical
2256	circle on equals sign
2255	=:
2251	=...
2250	equals, single dot above
2252	falling dots
2253	rising dots
22D4	pitchfork
2322	down curve
2329	<
232A	>
22D9	>>>
2277	><
2272	<=~
2273	>=~
22D6	<
22D7	>
22D8	<<<
22D9	>>>
22DA	<=>
22DB	<=>
22DC	<=
22DD	>=
22DE	<=
22DF	>=
2276	<>
22B4	left triangle, eq
2236	:
22A7	models R:
227A	equal to or precedes
227E	similar
227E	similar
22B5	right tri, eq
227B	equal to or succeeds
227F	succeeds, similar
227D	succeeds, equals
227D	succeeds, equals
227F	succeeds, similar
2322	down curve
2323	up curve
228F	square subset
2291	square subset, equals
2290	square superset
2292	square superset, eq
2323	up curve
22D0	double subset
22D1	dbl superset
E306	thick approximate
E429	thick similar
225C	triangle, equals
22A2	vertical, dash
22A9	dbl vertical, dash
22A8	vertical, dbl dash
22BB	logical or, bar below
22B2	left tri, open, var
22B3	right tri, open, var
22AA	triple vertical, dash
0430	small a, Cyrillic
0410	capital A, Cyrillic
0431	small be, Cyrillic
0411	capital BE, Cyrillic
0432	small ve, Cyrillic
0412	capital VE, Cyrillic
0433	small ghe, Cyrillic
0413	capital GHE, Cyrillic
0434	small de, Cyrillic
0414	capital DE, Cyrillic
0435	small ie, Cyrillic
0415	capital IE, Cyrillic
0451	small io, Russian
0401	capital IO, Russian
0436	small zhe, Cyrillic
0416	capital ZHE, Cyrillic
0437	small ze, Cyrillic
0417	capital ZE, Cyrillic
0438	small i, Cyrillic
0418	capital I, Cyrillic
0439	small short i, Cyrillic
0419	capital short I, Cyrillic
043A	small ka, Cyrillic
041A	capital KA, Cyrillic
043B	small el, Cyrillic
041B	capital EL, Cyrillic
043C	small em, Cyrillic
041C	capital EM, Cyrillic
043D	small en, Cyrillic
041D	capital EN, Cyrillic
043E	small o, Cyrillic
041E	capital O, Cyrillic
043F	small pe, Cyrillic
041F	capital PE, Cyrillic
0440	small er, Cyrillic
0420	capital ER, Cyrillic
0441	small es, Cyrillic
0421	capital ES, Cyrillic
0442	small te, Cyrillic
0422	capital TE, Cyrillic
0443	small u, Cyrillic
0423	capital U, Cyrillic
0444	small ef, Cyrillic
0424	capital EF, Cyrillic
0445	small ha, Cyrillic
0425	capital HA, Cyrillic
0446	small tse, Cyrillic
0426	capital TSE, Cyrillic
0447	small che, Cyrillic
0427	capital CHE, Cyrillic
0448	small sha, Cyrillic
0428	capital SHA, Cyrillic
0449	small shcha, Cyrillic
0429	capital SHCHA, Cyrillic
044A	small hard sign, Cyrillic
042A	capital HARD sign, Cyrillic
044B	small yeru, Cyrillic
042B	capital YERU, Cyrillic
044C	small soft sign, Cyrillic
042C	capital SOFT sign, Cyrillic
044D	small e, Cyrillic
042D	capital E, Cyrillic
044E	small yu, Cyrillic
042E	capital YU, Cyrillic
044F	small ya, Cyrillic
042F	capital YA, Cyrillic
0452	small dje, Serbian
0402	capital DJE, Serbian
0453	small gje, Macedonian
0403	capital GJE Macedonian
0454	small je, Ukrainian
0404	capital JE, Ukrainian
0455	small dse, Macedonian
0405	capital DSE, Macedonian
0456	small i, Ukrainian
0406	capital I, Ukrainian
0457	small yi, Ukrainian
0407	capital YI, Ukrainian
0458	small je, Serbian
0408	capital JE, Serbian
0459	small lje, Serbian
0409	capital LJE, Serbian
045A	small nje, Serbian
040A	capital NJE, Serbian
045B	small tshe, Serbian
040B	capital TSHE, Serbian
045C	small kje Macedonian
040C	capital KJE, Macedonian
045E	small u, Byelorussian
040E	capital U, Byelorussian
045F	small dze, Serbian
040F	capital dze, Serbian
2500	horizontal line
2502	vertical line
2514	upper right quadrant
2518	upper left quadrant
2510	lower left quadrant
250C	lower right quadrant
251C	upper and lower right quadrants
2534	upper left and right quadrants
2524	upper and lower left quadrants
252C	lower left and right quadrants
253C	all four quadrants
255E	upper and lower right quadrants
2568	upper left and right quadrants
2561	upper and lower left quadrants
2565	lower left and right quadrants
256A	all four quadrants
2550	horizontal line
2551	vertical line
255A	upper right quadrant
255D	upper left quadrant
2557	lower left quadrant
2554	lower right quadrant
2560	upper and lower right quadrants
2569	upper left and right quadrants
2563	upper and lower left quadrants
2566	lower left and right quadrants
256C	all four quadrants
255F	upper and lower right quadrants
2567	upper left and right quadrants
2562	upper and lower left quadrants
2564	lower left and right quadrants
256B	all four quadrants
2558	upper right quadrant
255C	upper left quadrant
2555	lower left quadrant
2553	lower right quadrant
2559	upper right quadrant
255B	upper left quadrant
2556	lower left quadrant
2552	lower right quadrant
2709	 
# 20D0-20FF: Combining Diacritical Marks for Symbols. 
# These are removed; see comment regarind block 0300-036F for more.
20D0	
20D1	
20D2	
20D3	
20D4	
20D5	
20D6	
20D7	
20D8	
20D9	
20DA	
20DB	
20DC	
20DD	
20DE	
20DF	
20E0	
20E1	
20E2	
20E3	
20E4	
20E5	
20E6	
20E7	
20E8	
20E9	
20EA	
20EB	
20EC	
20ED	
20EE	
20EF	
20F0	
20F1	
20F2	
20F3	
20F4	
20F5	
20F6	
20F7	
20F8	
20F9	
20FA	
20FB	
20FC	
20FD	
20FE	
20FF	
27E8	<
27E9	>
FB00	ff
FB01	fi
FB02	fl
FB03	ffi
FB04	ffl
2011	-
2061	 
22C5	.
22EF	...
22F0	...
22F1	...
2119	P
211A	Q
25E6	o
2131	F
211D	R
211B	R
2130	E
03F5	epsilon
2460	(1)
2461	(2)
2462	(3)
2463	(4)
2464	(5)
2465	(6)
2466	(7)
2467	(8)
2468	(9)
F020	 
# 1D400-1D7FF: Mathematical Alphanumeric Symbols
# Mapping for range originally generated using uni2ascii.
# 1D6A6- cut due to lack of uni2ascii mapping.
1D400	A
1D401	B
1D402	C
1D403	D
1D404	E
1D405	F
1D406	G
1D407	H
1D408	I
1D409	J
1D40A	K
1D40B	L
1D40C	M
1D40D	N
1D40E	O
1D40F	P
1D410	Q
1D411	R
1D412	S
1D413	T
1D414	U
1D415	V
1D416	W
1D417	X
1D418	Y
1D419	Z
1D41A	a
1D41B	b
1D41C	c
1D41D	d
1D41E	e
1D41F	f
1D420	g
1D421	h
1D422	i
1D423	j
1D424	k
1D425	l
1D426	m
1D427	n
1D428	o
1D429	p
